880.24,-119
973.12,130
973.16,95
973.21,133
973.26,108
973.3,146
973.35,129
973.39,151
973.44,103
973.48,108
973.53,117
973.57,111
973.62,93
973.67,126
973.71,118
973.76,131
973.8,119
973.85,139
973.89,128
973.94,121
973.98,163
974.03,114
974.07,151
974.12,105
974.17,103
974.21,85
974.26,118
974.3,126
974.35,98
974.39,76
974.44,90
974.48,83
974.53,124
974.57,121
974.62,131
974.67,112
974.71,124
974.76,97
974.8,59
974.85,109
974.89,105
974.94,124
974.98,136
975.03,110
975.07,129
975.12,145
975.16,66
975.21,122
975.26,124
975.3,113
975.35,89
975.39,117
975.44,141
975.48,109
975.53,118
975.57,114
975.62,121
975.66,107
975.71,115
975.75,111
975.8,77
975.84,125
975.89,111
975.94,113
975.98,129
976.03,108
976.07,103
976.12,134
976.16,119
976.21,95
976.25,120
976.3,72
976.34,88
976.39,122
976.43,122
976.48,147
976.52,138
976.57,145
976.61,118
976.66,124
976.7,103
976.75,122
976.8,144
976.84,103
976.89,138
976.93,117
976.98,102
977.02,127
977.07,75
977.11,111
977.16,92
977.2,120
977.25,114
977.29,99
977.34,170
977.38,117
977.43,102
977.47,76
977.52,88
977.56,111
977.61,139
977.65,144
977.7,116
977.74,91
977.79,127
977.83,145
977.88,130
977.92,111
977.97,116
978.01,113
978.06,93
978.11,101
978.15,117
978.2,116
978.24,96
978.29,106
978.33,138
978.38,101
978.42,112
978.47,120
978.51,103
978.56,133
978.6,128
978.65,95
978.69,110
978.74,79
978.78,113
978.83,109
978.87,158
978.92,129
978.96,103
979.01,117
979.05,101
979.1,129
979.14,112
979.19,109
979.23,101
979.28,82
979.32,139
979.37,134
979.41,124
979.46,82
979.5,141
979.55,115
979.59,107
979.64,114
979.68,95
979.73,138
979.77,137
979.82,91
979.86,124
979.91,151
979.95,73
980,111
980.04,109
980.09,127
980.13,124
980.18,105
980.22,116
980.27,98
980.31,82
980.36,109
980.4,85
980.45,100
980.49,94
980.54,100
980.58,117
980.63,101
980.67,107
980.71,110
980.76,123
980.8,162
980.85,118
980.89,94
980.94,95
980.98,120
981.03,106
981.07,102
981.12,112
981.16,88
981.21,103
981.25,112
981.3,71
981.34,62
981.39,124
981.43,94
981.48,142
981.52,91
981.57,120
981.61,114
981.66,128
981.7,107
981.75,106
981.79,125
981.84,108
981.88,84
981.93,155
981.97,131
982.01,129
982.06,130
982.1,85
982.15,95
982.19,105
982.24,106
982.28,72
982.33,76
982.37,75
982.42,108
982.46,55
982.51,82
982.55,151
982.6,134
982.64,120
982.69,120
982.73,75
982.78,101
982.82,117
982.86,124
982.91,109
982.95,112
983,112
983.04,104
983.09,106
983.13,101
983.18,114
983.22,136
983.27,68
983.31,122
983.36,139
983.4,140
983.45,112
983.49,96
983.53,141
983.58,141
983.62,97
983.67,100
983.71,126
983.76,77
983.8,123
983.85,112
983.89,108
983.94,83
983.98,96
984.03,139
984.07,91
984.11,118
984.16,112
984.2,114
984.25,108
984.29,113
984.34,140
984.38,124
984.43,115
984.47,128
984.52,112
984.56,101
984.61,127
984.65,96
984.69,152
984.74,111
984.78,118
984.83,99
984.87,133
984.92,95
984.96,133
985.01,134
985.05,111
985.09,124
985.14,78
985.18,137
985.23,119
985.27,125
985.32,111
985.36,115
985.41,114
985.45,93
985.5,117
985.54,114
985.58,83
985.63,128
985.67,92
985.72,87
985.76,152
985.81,85
985.85,80
985.9,112
985.94,98
985.98,105
986.03,90
986.07,131
986.12,89
986.16,113
986.21,158
986.25,86
986.29,103
986.34,133
986.38,136
986.43,92
986.47,78
986.52,84
986.56,81
986.61,79
986.65,71
986.69,114
986.74,134
986.78,156
986.83,80
986.87,105
986.92,81
986.96,104
987,102
987.05,61
987.09,106
987.14,112
987.18,121
987.23,120
987.27,142
987.32,95
987.36,104
987.4,94
987.45,101
987.49,99
987.54,91
987.58,123
987.63,97
987.67,123
987.71,111
987.76,128
987.8,117
987.85,85
987.89,64
987.93,99
987.98,45
988.02,95
988.07,100
988.11,118
988.16,124
988.2,77
988.24,124
988.29,116
988.33,72
988.38,114
988.42,70
988.47,105
988.51,99
988.55,82
988.6,98
988.64,81
988.69,82
988.73,143
988.78,97
988.82,115
988.86,142
988.91,122
988.95,115
989,142
989.04,108
989.08,128
989.13,118
989.17,104
989.22,107
989.26,117
989.3,121
989.35,144
989.39,94
989.44,108
989.48,127
989.53,134
989.57,93
989.61,116
989.66,122
989.7,76
989.75,127
989.79,125
989.83,83
989.88,135
989.92,109
989.97,123
990.01,64
990.05,122
990.1,93
990.14,95
990.19,152
990.23,107
990.27,136
990.32,83
990.36,116
990.41,92
990.45,88
990.5,91
990.54,98
990.58,155
990.63,139
990.67,116
990.72,115
990.76,128
990.8,108
990.85,106
990.89,104
990.94,73
990.98,131
991.02,95
991.07,109
991.11,179
991.15,134
991.2,101
991.24,98
991.29,92
991.33,99
991.37,75
991.42,109
991.46,138
991.51,147
991.55,148
991.59,93
991.64,107
991.68,130
991.73,108
991.77,103
991.81,73
991.86,115
991.9,124
991.95,104
991.99,138
992.03,119
992.08,106
992.12,60
992.17,101
992.21,103
992.25,96
992.3,76
992.34,140
992.38,133
992.43,79
992.47,148
992.52,132
992.56,114
992.6,81
992.65,111
992.69,104
992.74,129
992.78,95
992.82,68
992.87,103
992.91,127
992.95,100
993,142
993.04,102
993.09,116
993.13,108
993.17,131
993.22,137
993.26,124
993.3,119
993.35,92
993.39,109
993.44,129
993.48,105
993.52,139
993.57,139
993.61,58
993.65,94
993.7,109
993.74,153
993.79,95
993.83,128
993.87,137
993.92,96
993.96,113
994,111
994.05,122
994.09,85
994.14,128
994.18,123
994.22,106
994.27,100
994.31,113
994.35,102
994.4,125
994.44,78
994.49,104
994.53,99
994.57,97
994.62,126
994.66,146
994.7,105
994.75,130
994.79,129
994.83,105
994.88,101
994.92,144
994.97,89
995.01,110
995.05,111
995.1,101
995.14,115
995.18,145
995.23,100
995.27,108
995.31,123
995.36,115
995.4,94
995.44,80
995.49,130
995.53,124
995.58,82
995.62,138
995.66,138
995.71,80
995.75,146
995.79,91
995.84,123
995.88,125
995.92,110
995.97,94
996.01,128
996.05,127
996.1,94
996.14,75
996.19,84
996.23,87
996.27,94
996.32,74
996.36,120
996.4,144
996.45,118
996.49,65
996.53,88
996.58,92
996.62,113
996.66,112
996.71,102
996.75,111
996.79,91
996.84,92
996.88,73
996.92,117
996.97,93
997.01,105
997.05,114
997.1,109
997.14,44
997.19,137
997.23,87
997.27,132
997.32,105
997.36,114
997.4,108
997.45,112
997.49,107
997.53,121
997.58,108
997.62,125
997.66,147
997.71,101
997.75,78
997.79,116
997.84,127
997.88,136
997.92,165
997.97,82
998.01,119
998.05,109
998.1,110
998.14,122
998.18,112
998.23,126
998.27,88
998.31,71
998.36,124
998.4,91
998.44,137
998.49,127
998.53,102
998.57,111
998.62,93
998.66,121
998.7,75
998.75,127
998.79,132
998.83,72
998.88,131
998.92,112
998.96,108
999.01,124
999.05,94
999.09,113
999.14,109
999.18,130
999.22,127
999.27,93
999.31,101
999.35,123
999.39,116
999.44,96
999.48,86
999.52,96
999.57,114
999.61,103
999.65,95
999.7,132
999.74,88
999.78,112
999.83,99
999.87,88
999.91,111
999.96,123
1000,124
1000.04,123
1000.09,84
1000.13,102
1000.17,88
1000.22,121
1000.26,94
1000.3,84
1000.35,80
1000.39,129
1000.43,139
1000.47,112
1000.52,122
1000.56,96
1000.6,108
1000.65,71
1000.69,118
1000.73,103
1000.78,114
1000.82,119
1000.86,98
1000.91,115
1000.95,129
1000.99,107
1001.03,139
1001.08,110
1001.12,119
1001.16,113
1001.21,113
1001.25,137
1001.29,90
1001.34,109
1001.38,98
1001.42,120
1001.47,99
1001.51,117
1001.55,139
1001.59,102
1001.64,139
1001.68,111
1001.72,109
1001.77,103
1001.81,123
1001.85,153
1001.9,107
1001.94,127
1001.98,102
1002.02,82
1002.07,142
1002.11,102
1002.15,118
1002.2,168
1002.24,110
1002.28,89
1002.33,86
1002.37,106
1002.41,88
1002.45,97
1002.5,68
1002.54,101
1002.58,106
1002.63,91
1002.67,126
1002.71,132
1002.76,128
1002.8,117
1002.84,88
1002.88,133
1002.93,121
1002.97,112
1003.01,97
1003.06,72
1003.1,108
1003.14,157
1003.18,118
1003.23,161
1003.27,141
1003.31,140
1003.36,91
1003.4,108
1003.44,102
1003.48,84
1003.53,106
1003.57,124
1003.61,145
1003.66,119
1003.7,135
1003.74,115
1003.78,117
1003.83,105
1003.87,102
1003.91,81
1003.96,105
1004,80
1004.04,128
1004.08,112
1004.13,101
1004.17,113
1004.21,90
1004.25,123
1004.3,68
1004.34,115
1004.38,107
1004.43,92
1004.47,133
1004.51,92
1004.55,104
1004.6,122
1004.64,94
1004.68,144
1004.73,132
1004.77,72
1004.81,104
1004.85,97
1004.9,125
1004.94,101
1004.98,78
1005.02,131
1005.07,92
1005.11,117
1005.15,110
1005.2,127
1005.24,84
1005.28,112
1005.32,80
1005.37,129
1005.41,116
1005.45,100
1005.49,113
1005.54,113
1005.58,90
1005.62,111
1005.66,102
1005.71,72
1005.75,130
1005.79,114
1005.84,124
1005.88,149
1005.92,101
1005.96,119
1006.01,111
1006.05,81
1006.09,102
1006.13,105
1006.18,96
1006.22,108
1006.26,121
1006.3,119
1006.35,79
1006.39,107
1006.43,127
1006.47,127
1006.52,89
1006.56,79
1006.6,159
1006.65,129
1006.69,80
1006.73,136
1006.77,130
1006.82,114
1006.86,137
1006.9,136
1006.94,100
1006.99,114
1007.03,101
1007.07,103
1007.11,145
1007.16,110
1007.2,90
1007.24,136
1007.28,94
1007.33,151
1007.37,92
1007.41,111
1007.45,124
1007.5,111
1007.54,128
1007.58,136
1007.62,119
1007.67,88
1007.71,128
1007.75,105
1007.79,119
1007.84,110
1007.88,103
1007.92,47
1007.96,129
1008.01,148
1008.05,73
1008.09,103
1008.13,121
1008.17,149
1008.22,100
1008.26,120
1008.3,116
1008.34,95
1008.39,102
1008.43,73
1008.47,108
1008.51,104
1008.56,121
1008.6,107
1008.64,131
1008.68,113
1008.73,104
1008.77,99
1008.81,59
1008.85,123
1008.9,92
1008.94,80
1008.98,103
1009.02,100
1009.07,91
1009.11,109
1009.15,97
1009.19,114
1009.23,107
1009.28,126
1009.32,114
1009.36,111
1009.4,87
1009.45,145
1009.49,121
1009.53,123
1009.57,121
1009.62,105
1009.66,110
1009.7,109
1009.74,102
1009.78,181
1009.83,94
1009.87,78
1009.91,66
1009.95,122
1010,129
1010.04,125
1010.08,90
1010.12,93
1010.16,90
1010.21,123
1010.25,76
1010.29,126
1010.33,86
1010.38,133
1010.42,95
1010.46,95
1010.5,101
1010.54,116
1010.59,128
1010.63,97
1010.67,88
1010.71,109
1010.76,96
1010.8,128
1010.84,119
1010.88,123
1010.92,125
1010.97,105
1011.01,118
1011.05,147
1011.09,118
1011.14,155
1011.18,159
1011.22,108
1011.26,111
1011.3,86
1011.35,152
1011.39,71
1011.43,83
1011.47,135
1011.51,117
1011.56,115
1011.6,122
1011.64,125
1011.68,121
1011.73,158
1011.77,113
1011.81,107
1011.85,77
1011.89,98
1011.94,125
1011.98,141
1012.02,108
1012.06,79
1012.1,90
1012.15,126
1012.19,121
1012.23,138
1012.27,105
1012.31,129
1012.36,133
1012.4,63
1012.44,90
1012.48,114
1012.52,119
1012.57,104
1012.61,110
1012.65,110
1012.69,103
1012.73,76
1012.78,90
1012.82,104
1012.86,132
1012.9,112
1012.94,110
1012.99,101
1013.03,114
1013.07,52
1013.11,157
1013.15,91
1013.2,136
1013.24,133
1013.28,136
1013.32,119
1013.36,144
1013.41,138
1013.45,77
1013.49,161
1013.53,94
1013.57,150
1013.62,137
1013.66,65
1013.7,88
1013.74,144
1013.78,154
1013.83,82
1013.87,92
1013.91,87
1013.95,123
1013.99,110
1014.03,111
1014.08,149
1014.12,117
1014.16,134
1014.2,142
1014.24,136
1014.29,108
1014.33,122
1014.37,71
1014.41,28
1014.45,133
1014.5,95
1014.54,90
1014.58,96
1014.62,119
1014.66,114
1014.7,131
1014.75,134
1014.79,117
1014.83,117
1014.87,104
1014.91,81
1014.96,99
1015,110
1015.04,113
1015.08,122
1015.12,107
1015.16,102
1015.21,89
1015.25,102
1015.29,142
1015.33,74
1015.37,83
1015.42,125
1015.46,165
1015.5,103
1015.54,124
1015.58,127
1015.62,97
1015.67,152
1015.71,93
1015.75,107
1015.79,124
1015.83,120
1015.87,97
1015.92,120
1015.96,108
1016,141
1016.04,98
1016.08,88
1016.12,151
1016.17,121
1016.21,72
1016.25,108
1016.29,89
1016.33,115
1016.37,102
1016.42,119
1016.46,101
1016.5,70
1016.54,128
1016.58,152
1016.62,102
1016.67,109
1016.71,87
1016.75,104
1016.79,119
1016.83,83
1016.87,148
1016.92,135
1016.96,130
1017,120
1017.04,100
1017.08,170
1017.12,132
1017.17,108
1017.21,127
1017.25,137
1017.29,143
1017.33,141
1017.37,77
1017.41,109
1017.46,84
1017.5,117
1017.54,117
1017.58,106
1017.62,132
1017.66,123
1017.71,103
1017.75,100
1017.79,103
1017.83,93
1017.87,82
1017.91,113
1017.96,107
1018,139
1018.04,129
1018.08,109
1018.12,82
1018.16,125
1018.2,105
1018.25,123
1018.29,79
1018.33,93
1018.37,120
1018.41,87
1018.45,103
1018.49,158
1018.54,116
1018.58,58
1018.62,105
1018.66,133
1018.7,147
1018.74,137
1018.78,107
1018.83,98
1018.87,75
1018.91,123
1018.95,131
1018.99,131
1019.03,126
1019.07,116
1019.12,93
1019.16,152
1019.2,93
1019.24,108
1019.28,100
1019.32,103
1019.36,119
1019.41,94
1019.45,106
1019.49,105
1019.53,121
1019.57,106
1019.61,149
1019.65,95
1019.7,103
1019.74,123
1019.78,131
1019.82,108
1019.86,121
1019.9,128
1019.94,118
1019.98,125
1020.03,143
1020.07,109
1020.11,113
1020.15,95
1020.19,119
1020.23,151
1020.27,118
1020.32,81
1020.36,98
1020.4,126
1020.44,49
1020.48,154
1020.52,99
1020.56,130
1020.6,92
1020.65,113
1020.69,95
1020.73,128
1020.77,128
1020.81,135
1020.85,109
1020.89,120
1020.93,104
1020.98,145
1021.02,111
1021.06,132
1021.1,119
1021.14,108
1021.18,95
1021.22,104
1021.26,141
1021.31,73
1021.35,127
1021.39,110
1021.43,122
1021.47,93
1021.51,80
1021.55,152
1021.59,77
1021.63,101
1021.68,145
1021.72,116
1021.76,102
1021.8,100
1021.84,169
1021.88,141
1021.92,116
1021.96,184
1022.01,117
1022.05,153
1022.09,100
1022.13,80
1022.17,99
1022.21,144
1022.25,91
1022.29,81
1022.33,108
1022.38,132
1022.42,89
1022.46,134
1022.5,130
1022.54,142
1022.58,98
1022.62,108
1022.66,115
1022.7,102
1022.75,83
1022.79,124
1022.83,126
1022.87,108
1022.91,121
1022.95,70
1022.99,72
1023.03,98
1023.07,135
1023.11,132
1023.16,133
1023.2,129
1023.24,113
1023.28,106
1023.32,136
1023.36,114
1023.4,102
1023.44,86
1023.48,99
1023.52,136
1023.57,116
1023.61,60
1023.65,118
1023.69,125
1023.73,134
1023.77,117
1023.81,111
1023.85,123
1023.89,94
1023.93,132
1023.98,127
1024.02,113
1024.06,125
1024.1,136
1024.14,142
1024.18,136
1024.22,110
1024.26,135
1024.3,125
1024.34,141
1024.38,121
1024.43,130
1024.47,132
1024.51,125
1024.55,157
1024.59,101
1024.63,104
1024.67,126
1024.71,81
1024.75,77
1024.79,135
1024.83,138
1024.88,162
1024.92,119
1024.96,113
1025,127
1025.04,126
1025.08,139
1025.12,119
1025.16,126
1025.2,137
1025.24,106
1025.28,119
1025.32,137
1025.37,130
1025.41,158
1025.45,108
1025.49,126
1025.53,137
1025.57,161
1025.61,166
1025.65,118
1025.69,141
1025.73,120
1025.77,134
1025.81,141
1025.85,150
1025.9,131
1025.94,114
1025.98,107
1026.02,143
1026.06,120
1026.1,142
1026.14,102
1026.18,124
1026.22,142
1026.26,140
1026.3,104
1026.34,118
1026.38,69
1026.43,132
1026.47,122
1026.51,186
1026.55,135
1026.59,137
1026.63,112
1026.67,96
1026.71,154
1026.75,160
1026.79,129
1026.83,126
1026.87,133
1026.91,162
1026.95,106
1026.99,149
1027.04,118
1027.08,122
1027.12,151
1027.16,137
1027.2,184
1027.24,124
1027.28,145
1027.32,117
1027.36,139
1027.4,153
1027.44,148
1027.48,142
1027.52,123
1027.56,144
1027.6,97
1027.64,154
1027.69,115
1027.73,115
1027.77,158
1027.81,135
1027.85,203
1027.89,164
1027.93,155
1027.97,153
1028.01,161
1028.05,158
1028.09,191
1028.13,197
1028.17,212
1028.21,162
1028.25,165
1028.29,227
1028.33,196
1028.38,239
1028.42,249
1028.46,238
1028.5,232
1028.54,264
1028.58,232
1028.62,275
1028.66,301
1028.7,236
1028.74,336
1028.78,296
1028.82,316
1028.86,365
1028.9,325
1028.94,388
1028.98,382
1029.02,453
1029.06,544
1029.1,527
1029.14,617
1029.18,621
1029.23,715
1029.27,772
1029.31,779
1029.35,872
1029.39,846
1029.43,900
1029.47,974
1029.51,1092
1029.55,1099
1029.59,1230
1029.63,1253
1029.67,1475
1029.71,1637
1029.75,1920
1029.79,2171
1029.83,2470
1029.87,2942
1029.91,3333
1029.95,3915
1029.99,4332
1030.03,4832
1030.07,5287
1030.11,5366
1030.15,5784
1030.19,6379
1030.24,6584
1030.28,6621
1030.32,7092
1030.36,7524
1030.4,7412
1030.44,7313
1030.48,7956
1030.52,8787
1030.56,9090
1030.6,9625
1030.64,9380
1030.68,8927
1030.72,10014
1030.76,11079
1030.8,11067
1030.84,10423
1030.88,11713
1030.92,12661
1030.96,11395
1031,10497
1031.04,11321
1031.08,12414
1031.12,11219
1031.16,9478
1031.2,9660
1031.24,9870
1031.28,9047
1031.32,7860
1031.36,7319
1031.4,6723
1031.44,5961
1031.48,5069
1031.52,4530
1031.56,3881
1031.6,3369
1031.65,2784
1031.69,2512
1031.73,2135
1031.77,1813
1031.81,1636
1031.85,1600
1031.89,1449
1031.93,1346
1031.97,996
1032.01,796
1032.05,643
1032.09,517
1032.13,447
1032.17,407
1032.21,337
1032.25,323
1032.29,289
1032.33,273
1032.37,269
1032.41,269
1032.45,274
1032.49,218
1032.53,223
1032.57,216
1032.61,235
1032.65,231
1032.69,201
1032.73,231
1032.77,174
1032.81,224
1032.85,164
1032.89,203
1032.93,207
1032.97,196
1033.01,194
1033.05,206
1033.09,211
1033.13,164
1033.17,187
1033.21,186
1033.25,216
1033.29,169
1033.33,146
1033.37,214
1033.41,111
1033.45,152
1033.49,156
1033.53,152
1033.57,168
1033.61,119
1033.65,121
1033.69,152
1033.73,133
1033.77,156
1033.81,192
1033.85,166
1033.89,142
1033.93,216
1033.97,98
1034.01,198
1034.05,133
1034.09,103
1034.13,151
1034.17,133
1034.21,147
1034.25,125
1034.29,164
1034.33,153
1034.37,138
1034.41,144
1034.45,141
1034.49,136
1034.53,174
1034.57,121
1034.61,162
1034.65,147
1034.69,132
1034.73,150
1034.77,131
1034.81,133
1034.85,150
1034.89,119
1034.93,160
1034.97,137
1035.01,161
1035.05,146
1035.09,130
1035.13,106
1035.17,144
1035.21,186
1035.25,108
1035.29,111
1035.33,142
1035.37,169
1035.41,144
1035.45,156
1035.49,139
1035.53,124
1035.57,122
1035.61,156
1035.65,155
1035.69,148
1035.73,130
1035.77,131
1035.81,129
1035.85,127
1035.89,122
1035.93,153
1035.97,77
1036.01,113
1036.04,134
1036.08,133
1036.12,166
1036.16,132
1036.2,154
1036.24,131
1036.28,143
1036.32,91
1036.36,157
1036.4,142
1036.44,150
1036.48,136
1036.52,139
1036.56,123
1036.6,135
1036.64,118
1036.68,127
1036.72,151
1036.76,132
1036.8,134
1036.84,106
1036.88,119
1036.92,112
1036.96,152
1037,125
1037.04,140
1037.08,125
1037.12,141
1037.16,163
1037.2,121
1037.24,116
1037.28,131
1037.32,111
1037.36,117
1037.4,133
1037.43,113
1037.47,95
1037.51,142
1037.55,113
1037.59,91
1037.63,102
1037.67,145
1037.71,136
1037.75,116
1037.79,88
1037.83,150
1037.87,134
1037.91,72
1037.95,112
1037.99,129
1038.03,151
1038.07,111
1038.11,162
1038.15,101
1038.19,119
1038.23,169
1038.27,131
1038.31,154
1038.35,103
1038.39,124
1038.42,108
1038.46,124
1038.5,92
1038.54,114
1038.58,86
1038.62,164
1038.66,95
1038.7,97
1038.74,84
1038.78,109
1038.82,111
1038.86,131
1038.9,134
1038.94,123
1038.98,117
1039.02,99
1039.06,171
1039.1,126
1039.14,111
1039.18,135
1039.21,176
1039.25,117
1039.29,144
1039.33,150
1039.37,116
1039.41,133
1039.45,115
1039.49,100
1039.53,134
1039.57,135
1039.61,91
1039.65,128
1039.69,115
1039.73,122
1039.77,140
1039.81,127
1039.85,129
1039.89,133
1039.92,126
1039.96,134
1040,152
1040.04,112
1040.08,97
1040.12,136
1040.16,127
1040.2,124
1040.24,137
1040.28,119
1040.32,120
1040.36,122
1040.4,153
1040.44,108
1040.48,129
1040.52,110
1040.55,84
1040.59,136
1040.63,114
1040.67,137
1040.71,134
1040.75,75
1040.79,103
1040.83,109
1040.87,64
1040.91,114
1040.95,129
1040.99,116
1041.03,93
1041.07,86
1041.1,120
1041.14,124
1041.18,108
1041.22,107
1041.26,103
1041.3,107
1041.34,134
1041.38,138
1041.42,110
1041.46,99
1041.5,118
1041.54,118
1041.58,131
1041.62,130
1041.65,117
1041.69,96
1041.73,101
1041.77,146
1041.81,141
1041.85,146
1041.89,115
1041.93,113
1041.97,101
1042.01,109
1042.05,112
1042.09,106
1042.13,118
1042.16,88
1042.2,133
1042.24,83
1042.28,103
1042.32,83
1042.36,120
1042.4,74
1042.44,113
1042.48,101
1042.52,144
1042.56,122
1042.59,107
1042.63,97
1042.67,105
1042.71,181
1042.75,146
1042.79,115
1042.83,106
1042.87,110
1042.91,113
1042.95,137
1042.99,119
1043.03,103
1043.06,104
1043.1,100
1043.14,134
1043.18,103
1043.22,76
1043.26,115
1043.3,128
1043.34,134
1043.38,118
1043.42,121
1043.45,162
1043.49,122
1043.53,120
1043.57,81
1043.61,116
1043.65,122
1043.69,133
1043.73,123
1043.77,135
1043.81,107
1043.85,74
1043.88,133
1043.92,155
1043.96,119
1044,95
1044.04,133
1044.08,125
1044.12,90
1044.16,108
1044.2,133
1044.24,53
1044.27,134
1044.31,118
1044.35,126
1044.39,159
1044.43,131
1044.47,80
1044.51,110
1044.55,153
1044.59,143
1044.62,130
1044.66,127
1044.7,124
1044.74,113
1044.78,143
1044.82,96
1044.86,119
1044.9,120
1044.94,113
1044.97,94
1045.01,155
1045.05,143
1045.09,76
1045.13,121
1045.17,131
1045.21,126
1045.25,111
1045.29,132
1045.32,150
1045.36,112
1045.4,102
1045.44,110
1045.48,140
1045.52,92
1045.56,89
1045.6,135
1045.64,118
1045.67,82
1045.71,139
1045.75,107
1045.79,85
1045.83,128
1045.87,116
1045.91,122
1045.95,164
1045.98,140
1046.02,124
1046.06,110
1046.1,107
1046.14,99
1046.18,103
1046.22,131
1046.26,152
1046.3,99
1046.33,126
1046.37,109
1046.41,112
1046.45,103
1046.49,115
1046.53,125
1046.57,136
1046.61,77
1046.64,115
1046.68,169
1046.72,104
1046.76,127
1046.8,92
1046.84,104
1046.88,121
1046.91,134
1046.95,112
1046.99,103
1047.03,100
1047.07,122
1047.11,141
1047.15,121
1047.19,103
1047.22,74